logFC	AveExpr	t	P.Value	adj.P.Val	B
ANXA11	-1.39655556145252	14.4140124930168	-23.2153211730246	1.38617126764613e-73	8.02789488653086e-72	157.022837538231
HIST1H2BB	1.16591807541899	14.6408863896648	23.1867689380937	1.8091594160022e-73	1.0432819298946e-71	156.757077123406
STRADB	-1.74258272625699	11.5385727318436	-23.1661459347034	2.1929799881236e-73	1.25923710466978e-71	156.565080120415
IL12A	-3.39065451396648	7.11704506256983	-23.1608160117437	2.30479463105713e-73	1.31783469285953e-71	156.515453801587
FADS1	2.08818512011173	11.8343806494413	23.122420802075	3.29794971740136e-73	1.87774402897105e-71	156.157893122668
ROR1	-2.4721817726257	10.7160453399441	-23.0992037146739	4.0960504853876e-73	2.32235736343783e-71	155.941623777633
MUC22	-3.16999943184357	10.007360671229	-23.0745922507198	5.15418098978358e-73	2.91006352619831e-71	155.712318978137
EDN3	-2.76512056145251	11.0222236941341	-23.0599781560427	5.90781175968618e-73	3.32166716188356e-71	155.576136914208
HIST1H2BI	1.24752139944133	15.2012179315642	23.0340740507238	7.52485117907389e-73	4.21329219130386e-71	155.334707046847
DLX2	3.61082667597765	5.79684752178771	23.0282247735731	7.94743005900647e-73	4.43151327339807e-71	155.280183669458
BUB1B	1.67181285474861	11.2712352905028	23.003940969928	9.9712926402414e-73	5.53714497479084e-71	155.053796260153
RUVBL1	1.40106041340783	12.0126439189944	22.9362802941851	1.8765984594436e-72	1.03782047589065e-70	154.422782581398
SOX11	1.83213073184358	11.9244101675978	22.9244818327412	2.0954367460832e-72	1.15411524292435e-70	154.312712027355
FCGR2A	1.7342395083799	14.1345920977654	22.9050086608369	2.51390141881587e-72	1.37896690022363e-70	154.131018878515
XKR4	-3.05282331899441	8.42093975837989	-22.8633383427159	3.71192600798085e-72	2.02788378751796e-70	153.742118974245
C2orf54	-3.81584846368715	11.8077445620112	-22.851532027699	4.14536878703904e-72	2.25554864565745e-70	153.631909117377
DHRS1	-2.1069737793296	13.2164270153631	-22.821055009902	5.51314271268596e-72	2.98772480983873e-70	153.347362575751
PLXNA1	1.79242455307261	12.3954586675978	22.8205081249979	5.54142744034985e-72	2.99104087520323e-70	153.34225597985
TSPO2	2.08788941340782	11.957157424581	22.7810710622486	8.01513574413628e-72	4.30901361479581e-70	152.973948678694
HOXC13	3.99780106871508	7.37794561703911	22.7512482188872	1.05963827101559e-71	5.67411064646206e-70	152.69535202549
NEK2	1.96731987877095	11.5479228734637	22.7122753668617	1.52632853195487e-71	8.14082103169921e-70	152.33117840572
S100A14	-2.50158640502793	15.1231608617318	-22.677935217056	2.10542321431179e-71	1.11852680527257e-69	152.010200656418
DES	-3.09068188547487	14.0628462136872	-22.6713680321222	2.2390212295022e-71	1.18483735180011e-69	151.948807186846
DKK4	-2.6537313206704	10.117199350838	-22.6704065000432	2.25928153078083e-71	1.19088847563893e-69	151.939818016882
CA13	-2.3619938122905	10.1499908044693	-22.6436761332924	2.90227668383892e-71	1.5238646525962e-69	151.689893989504
CRCT1	-3.41502033240223	15.0982533421788	-22.5976013418941	4.46966677951011e-71	2.33773967142285e-69	151.258980423541
BID	1.75288760335195	11.9258768100559	22.5816610226489	5.19005621377896e-71	2.70403932620592e-69	151.109862948492
IFI30	1.64874459497206	13.3542125069832	22.5476211966422	7.1413990575877e-71	3.70638611088802e-69	150.791367870002
GSN	-1.43994520670391	14.9275658100559	-22.5298197708671	8.43889840716072e-71	4.36300747533436e-69	150.624774862115
FHL1	-2.41064719553074	13.1948734944134	-22.5182041983856	9.41021474824714e-71	4.84661976384912e-69	150.516059348783
CITED1	-2.44659644413407	8.76929074441341	-22.5010139614807	1.10567717054147e-70	5.67300674497591e-69	150.355150283138
CEP55	2.10695004972067	12.1207969583799	22.4798852700235	1.34807492500258e-70	6.8905011507518e-69	150.157346519716
HOXD10	2.14915367877095	10.8089448561453	22.4518680532842	1.75342537732531e-70	8.92857435533122e-69	149.895004568299
B3GNT6	-2.70017462625699	7.5489532773743	-22.4187956183409	2.39162017254796e-70	1.21325272963768e-68	149.58525637208
BCAT1	2.62565261452514	11.4974643519553	22.3755510891347	3.5892980848603e-70	1.81400705457322e-68	149.180123380272
PLA2G7	3.10276412905028	10.2301693209497	22.3589853051038	4.19340552312392e-70	2.11141097496396e-68	149.02489367958
CMSS1	1.48144278770951	12.6289087905028	22.3351597428819	5.24499413955822e-70	2.63107624234939e-68	148.801602957311
TREH	-1.99885531899441	8.7319721472067	-22.3337151977114	5.31664267666521e-70	2.65713986218223e-68	148.788063570448
AR	-1.79080865083799	10.3767146075419	-22.3252569240079	5.75626794207372e-70	2.86623910001265e-68	148.708783253365
MAMDC2	-2.56940619273743	10.7845501326816	-22.3118894938895	6.52641440060548e-70	3.23777337947685e-68	148.583478868262
METTL7A	-2.00625112569833	12.9226422164804	-22.2150298946721	1.62173870312758e-69	8.01602273260205e-68	147.675167549727
KNSTRN	1.72959275698323	11.8229928561453	22.1775729209183	2.30635082964313e-69	1.13583569690527e-67	147.323741443275
FNDC1	2.92847002402235	11.0932292589385	22.1684036408253	2.5140368482171e-69	1.23361502653969e-67	147.237699855842
STAT1	1.69743324301676	13.5234729902235	22.1580073617624	2.77224606001435e-69	1.35538725847223e-67	147.14013776145
TCP11L2	-2.27878860837988	13.0933386036313	-22.1376118136621	3.35845601150556e-69	1.63606517759047e-67	146.948718494668
LNX1	-2.62894037709497	11.3568052304469	-22.123559594323	3.8330500458894e-69	1.86054594673495e-67	146.816817621791
DOCK9	-1.40213756424581	12.3421560307263	-22.1194891371807	3.98266523552876e-69	1.92623959456004e-67	146.778607936486
FAM25A	-3.25441096368717	14.8502705544693	-22.1173293989154	4.06440821635767e-69	1.9587544454118e-67	146.758333871023
ZSCAN22	1.16611573743018	17.1317261536313	22.1100874827174	4.35095740434474e-69	2.08938858413623e-67	146.69034975469
SLC4A4	-2.91709115698324	8.15139463659218	-22.1041473386977	4.60102881415912e-69	2.20164123469018e-67	146.634583576987
APPL1	-0.881432120111738	12.6425904287709	-22.0999336405283	4.78709237164122e-69	2.28258036971472e-67	146.59502390644
TMPRSS2	-3.25535310837989	10.7377949078212	-22.0981395632208	4.86858130162347e-69	2.31326183394744e-67	146.578180130237
RAB11FIP1	-1.92053016480446	13.4401153701117	-22.0955900324956	4.98677753723987e-69	2.36110793289526e-67	146.554243384295
LOC100996634	2.71221657039106	9.05541516731844	22.051389192879	7.55887546582251e-69	3.56641487887444e-67	146.139188425623
GRASP	-1.66755933798883	11.6454510293296	-22.0377298826645	8.59588050113017e-69	4.04156137568817e-67	146.010899154803
PPDPF	-1.18400041620111	15.4949619539106	-22.0287045609455	9.35803673917686e-69	4.38463013050183e-67	145.926126071724
TMPRSS11E	-3.79818807039106	12.8345229837989	-22.0243754541995	9.74725660541238e-69	4.55119310150293e-67	145.88546176375
KLB	-2.7825846698324	6.57586556340782	-21.9379412852835	2.19958015633796e-68	1.02348740102153e-66	145.073315911236
BANF1	0.924367296089379	13.7359202905028	21.9370266523396	2.21861082778013e-68	1.02879500034588e-66	145.064719387795
FANCI	1.55690005027932	12.3183813184358	21.9332750104552	2.29841040438394e-68	1.06214897249167e-66	145.029457615033
TACC3	1.35433615642458	11.6547889441341	21.9225476617026	2.54279269327444e-68	1.17107319464319e-66	144.928626145138
RORA	-1.6448324916201	12.966107198324	-21.8821589867291	3.7201535101057e-68	1.70747453963831e-66	144.548929424972
SULF1	2.37834342011173	11.784299552514	21.8776533969021	3.88148745860953e-68	1.77548446666024e-66	144.506565795212
CENPA	1.79476600782123	10.3861907195531	21.8544228374456	4.83135181644845e-68	2.19631588442638e-66	144.288121529792
HIST1H4K	1.42162057821228	11.5740603002793	21.8543637378069	4.83404340947557e-68	2.19631588442638e-66	144.287565754977
GINS2	1.61924541340782	11.7155780865922	21.8372044351999	5.68255830595675e-68	2.5731691872678e-66	144.126190098976
GNA12	1.26790738547486	11.2837711424581	21.8338848158976	5.86316446115503e-68	2.64607161333866e-66	144.09496846869
MTHFD1L	1.67224798994413	9.57005225363129	21.8263555848945	6.29437363265681e-68	2.83120925996903e-66	144.024152175108
PITX1	-2.19909552234636	15.4908410907821	-21.8241868024547	6.4243704639196e-68	2.88008156279505e-66	144.003753019178
WDHD1	1.81127177206704	9.93294405418994	21.8083136439046	7.46126111744993e-68	3.33384958671753e-66	143.854444400474
CASQ2	-3.71175063743017	7.34080694106145	-21.7919124791882	8.70888354518439e-68	3.87847110754845e-66	143.70015313076
PYGM	-2.0760588782123	9.52399576536313	-21.7701161199529	1.06957914747124e-67	4.74766480788715e-66	143.495082353766
GFOD2	-1.67088107821229	11.5685642765363	-21.7498186423613	1.29520069234172e-67	5.73030758769155e-66	143.304088166232
FUT5	-2.6269779877095	9.48604875865922	-21.7163010156815	1.77674520402821e-67	7.83509796835186e-66	142.988641970341
PTGDS	-2.38509645810055	13.6673160083799	-21.7060070062971	1.95792130317306e-67	8.60592510261149e-66	142.891748070714
TROAP	1.74096177318435	9.74468796256983	21.6961816736687	2.14806737789523e-67	9.41104584328513e-66	142.799259838961
PER1	-1.36736693854748	12.7136012486034	-21.6917823642008	2.23909183758845e-67	9.77809231599305e-66	142.75784623641
E2F7	1.39768694189946	10.1939824312849	21.6530119409208	3.22801920719538e-67	1.40512552199659e-65	142.392825729971
SFRP5	-3.43772873463687	9.09156893156424	-21.6425841855045	3.56181228065516e-67	1.54543713553571e-65	142.294634305379
TMEM9B	-0.989273564245808	14.5958312905028	-21.6252934197115	4.19312622890947e-67	1.81352709400335e-65	142.131804502511
HIST1H2BN	1.15234895251396	14.7597561382682	21.6189045405836	4.45374071826333e-67	1.92008873010369e-65	142.07163508679
HSP90AB1	0.88941863128491	14.514643396648	21.6176442753604	4.50703237178588e-67	1.93687563136556e-65	142.059765838639
TOPBP1	1.08655184916202	11.9355761955307	21.5971710466411	5.46782663839839e-67	2.34231278281105e-65	141.866935079188
MACROD2	-2.22387653519553	6.52980123910615	-21.5946484306612	5.59958957349016e-67	2.39116650964165e-65	141.843173712037
PTK6	-1.83967659217878	12.7369347150838	-21.5673416339995	7.24620353544107e-67	3.08455112010226e-65	141.585938655283
C15orf62	-2.08891534636871	8.50721703184358	-21.506202392461	1.29074487780681e-66	5.47714194375004e-65	141.009843330487
COL12A1	2.13294940502794	13.5258090209497	21.4743747030716	1.74341516661832e-66	7.37481011233467e-65	140.709858921011
KLK13	-3.64059923631283	13.8232130622905	-21.4721446167714	1.78053198463342e-66	7.50828081270103e-65	140.6888376729
CHRDL1	-3.06588132458101	10.9161449550279	-21.4632813576659	1.93603233944041e-66	8.13857332972241e-65	140.605288087613
KRTAP20-1	-1.81375825977654	11.8413916689944	-21.4518066126103	2.15770589730731e-66	9.0422619187158e-65	140.497114919864
CDCA8	1.63584934636872	10.7964315027933	21.4393613001332	2.42693190657503e-66	1.01390152158896e-64	140.379784029019
BBOX1	-2.10752633407822	11.7702582519553	-21.4389179030241	2.43712046907562e-66	1.01501554350946e-64	140.37560365082
LYNX1	-3.40211548603351	13.4204690726257	-21.3897820817413	3.87727468045504e-66	1.60984444732493e-64	139.912281933058
MUC1	-2.51966358100558	12.3012150363128	-21.3573197296197	5.26963723700463e-66	2.18124186736627e-64	139.606110207778
AGFG2	-1.84717192178771	11.9711012458101	-21.3505373349629	5.61855658748744e-66	2.31855665417601e-64	139.542134354382
CDCA5	2.36061702681564	10.816437701676	21.3489839103281	5.70167221986616e-66	2.34568185777055e-64	139.527481124828
NXPH4	2.68380592960894	9.47146282067039	21.33623820404	6.43177817196493e-66	2.63800652439194e-64	139.407247922551
BMP8A	2.42772693072626	7.23910313463687	21.2953766677982	9.46493275130078e-66	3.87029704685008e-64	139.021734232232
TBX15	2.95641709832402	8.26651602905028	21.2668616243878	1.23945043170755e-65	5.05291363306998e-64	138.752653892294
LMOD1	-2.54506448603352	13.4233575977654	-21.2549371183784	1.38742241780748e-65	5.6391199114139e-64	138.640116683277
RAB11A	-1.45722415363128	12.06375775	-21.2541839391568	1.39734123669431e-65	5.66237917355947e-64	138.633008330228
ANKRD35	-2.45250521229051	13.0469264357542	-21.2533535029823	1.40835973514816e-65	5.68994199583511e-64	138.625170808124
ACOT12	-2.15651685083798	7.82986614608939	-21.2506822639174	1.44439563340393e-65	5.81811184392616e-64	138.599959847855
LRRC15	3.83561876480447	8.15470550921788	21.1790732451086	2.84375099417759e-65	1.14207071176882e-63	137.923984625448
LCN6	-2.37649793296089	5.79421601061452	-21.1716224032413	3.05147502817155e-65	1.22185768635451e-63	137.853635376651
SCARA5	-3.70213014413408	10.6314765162011	-21.1548613447808	3.57595142067299e-65	1.42762983640714e-63	137.695371019553
CFAP46	-1.93568102905028	7.20974625027933	-21.1539679765913	3.60631116687723e-65	1.43550332996582e-63	137.686935104597
AURKB	1.91725803463688	10.8453824620112	21.1393066829593	4.14305795820423e-65	1.64430659082376e-63	137.548485545296
SLC6A1	-2.93029214413408	7.6513897273743	-21.1342115461091	4.34773506857994e-65	1.72047909136122e-63	137.500368671169
NR3C2	-2.79825319664804	8.95540800670391	-21.1236238466856	4.80598585265071e-65	1.89625652326516e-63	137.400377705218
KCNAB1	-1.56385114357542	9.23994700363128	-21.1214908116716	4.90399877907354e-65	1.92928744970316e-63	137.380232513999
RANBP1	0.955084642458099	14.350056622905	21.1185855562848	5.0407202601064e-65	1.97731044156615e-63	137.352793825008
FST	2.42477851955305	11.3903929357542	21.1056302505929	5.69834092684584e-65	2.22879456425675e-63	137.230432436407
DCBLD1	1.68286255586592	11.6586013170391	21.0854943990742	6.89491124008617e-65	2.68901538363361e-63	137.040235521556
VCAN	2.7482332094972	12.2506087835196	21.0703155564045	7.96041859850102e-65	3.09561638524994e-63	136.896848089914
EXPH5	-2.17428675418995	12.995352952514	-21.0159788650682	1.33161488846694e-64	5.16345152441751e-63	136.383465186349
RFC4	1.84146367597766	12.7598128659218	21.0078682609425	1.43792497103352e-64	5.55970187940581e-63	136.306822840602
HOXC10	3.3993051944134	7.92309657486034	21.0005664898457	1.54087839975886e-64	5.94074660752745e-63	136.237821064499
TTC9	-2.88509208659217	9.97291636396648	-20.9996595148425	1.5541710906445e-64	5.97492441514443e-63	136.229249973099
NELL2	3.20236629162011	10.6627815268156	20.9878645823483	1.73785619751496e-64	6.66211122990537e-63	136.117782084422
FZD2	1.68570480726257	10.9408264064246	20.9731302397078	1.99812766507045e-64	7.63816847378488e-63	135.978526319095
AARS	1.19243358379889	11.9872582695531	20.9416969547961	2.69115073484586e-64	1.02583016994379e-62	135.681413970074
LGALS1	2.04811389385474	14.8424804189944	20.9311202781755	2.97477648507167e-64	1.13075025041006e-62	135.581431478962
STK3	1.04134896927374	12.2626303449721	20.9286687036909	3.04467774109541e-64	1.1540697033242e-62	135.558255754683
FAM72B	1.90035416256983	10.036415600838	20.9273450237275	3.08310032680406e-64	1.16536010671972e-62	135.545742360644
STMN1	1.38359515083799	13.5442446703911	20.9041681929426	3.84021131116971e-64	1.44748076628279e-62	135.326627715808
SMAGP	-2.06615153631284	12.8781555726257	-20.8908663193138	4.35606282923224e-64	1.63734573308245e-62	135.20086047532
FNDC3B	1.4547452877095	12.168435702514	20.8892992093411	4.42123127549018e-64	1.65722485642957e-62	135.186043166502
RCAN2	-2.48155325642458	11.0814592712291	-20.8510011776324	6.35572748393642e-64	2.37573924288748e-62	134.823894743524
CLINT1	-0.944539424581	13.2663162458101	-20.8500118751366	6.41560010184604e-64	2.39149468989808e-62	134.814538991344
ASIC5	-2.73356250446928	10.3887133511173	-20.843776524002	6.80616906098747e-64	2.5300949120927e-62	134.75557081088
PRICKLE4	-1.68467843631285	8.81711261871508	-20.8181434183764	8.67799629064801e-64	3.2170571963188e-62	134.513138961608
NBEAL2	-1.67383695810055	11.8638782946927	-20.8105520646486	9.32547772966503e-64	3.44761634203013e-62	134.441336313935
IFI6	2.01614041620112	14.4763094790503	20.8099510008122	9.37876295593522e-64	3.45784227670464e-62	134.435651059949
SLC37A1	-1.85974938100559	9.89135403519553	-20.8008035040617	1.02283357642006e-63	3.76079462676083e-62	134.349126165089
STIL	1.81803489329609	8.98753730251397	20.7949787738165	1.08090041915573e-63	3.96349735219766e-62	134.294028999686
SPINK8	-3.50084511452514	8.5630399773743	-20.7708235906619	1.35906609835267e-63	4.96998317917911e-62	134.06552548918
FBXO34	-1.37197297765363	12.5378845893855	-20.7490717767983	1.67035693981967e-63	6.0918369043045e-62	133.859736457889
VPS4B	-1.53927335195531	13.2905979078212	-20.7454138207616	1.72930947520121e-63	6.28983882974799e-62	133.825127422014
SORCS1	-2.39767262011173	7.90601856145251	-20.7399393473934	1.82144901819511e-63	6.60715942245292e-62	133.773330727145
PLEKHA6	-1.56193418715084	8.78430102932961	-20.7379537569323	1.85606836529392e-63	6.71468807540914e-62	133.754543769426
DLGAP5	1.94268287709497	11.9638504413408	20.7264093820852	2.07079354070824e-63	7.47146738992432e-62	133.645311740648
DUSP1	-1.7393676452514	14.1225951913408	-20.7161865821962	2.28159764750235e-63	8.21010097477247e-62	133.548579788361
TMEM100	-2.74637701005587	8.46961585810056	-20.6687265253557	3.57870888794206e-63	1.28433770568857e-61	133.09943941464
NUAK1	1.70622352569832	9.24149291033519	20.6509100892921	4.23762355286776e-63	1.51677698202646e-61	132.930809453449
NUP155	1.00427284078212	12.2226881438547	20.634417236394	4.95530917164577e-63	1.7689667185764e-61	132.77469582113
HIST1H2BG	1.22811756703911	14.564078476257	20.6263555940293	5.34915753085619e-63	1.89995298039465e-61	132.698384197531
RAD51AP1	2.09706062067039	9.82798298575419	20.6263312366424	5.35039374944396e-63	1.89995298039465e-61	132.698153626302
CCDC160	-2.70860590782124	6.2192786349162	-20.6007081568915	6.82279659437108e-63	2.41645189617962e-61	132.455588353997
KNTC1	1.47443619832403	11.490152127095	20.5762167278219	8.60769349361834e-63	3.04063392677712e-61	132.223712392555
KIAA0930	1.01256316201118	12.9799177905028	20.567424634009	9.35663672648394e-63	3.29656543047453e-61	132.140466458023
LIMK1	1.51127867597765	10.942262424581	20.5663359114087	9.4538036567232e-63	3.32212569124539e-61	132.130157932529
