,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
MPP5,3084.12471111684,-0.316802095575101,0.0727511121905931,-4.35460140795022,1.33309258437624e-05,0.00019136969503801
TAOK3,2911.49241500306,-0.0946445295895935,0.0891716386083372,-1.06137479434795,0.288519607100276,0.485283123339774
LGALS12,2011.88192615014,0.115569280585369,0.120660695051631,0.957803869237752,0.338161667751402,0.536336805904728
CFAP52,381.083305003059,-0.0837947557332953,0.147823299374787,-0.566857566349163,0.570810955852156,0.738355352594803
SCRN3,747.910938008946,-0.0397337115338359,0.131281541994412,-0.302660304946198,0.762148751764959,0.868691211784472
SMURF1,2944.73644484144,-0.194251785931131,0.125589184532849,-1.5467238413378,0.121929851558068,0.274190095373528
CBFA2T3,6079.32829991354,-0.0172649271661352,0.124642338539887,-0.138515751295938,0.889832821876261,0.940728996400035
LRFN1,1304.82414018963,0.193422205977159,0.126123049143372,1.53359918976652,0.125128287779085,0.278530403858065
SIRPA,11350.5135440672,0.100989283374525,0.0872357980808374,1.15765873180805,0.247003331260563,0.439544105503105
FOXI2,121258.335733,0.0443474861313287,0.0473943758805947,0.935711997623044,0.349421491703367,0.548050905274994
CCDC136,394.367412374033,0.537128149614942,0.138167587831302,3.88751195592092,0.000101277000687725,0.00107186811551385
PCNX2,1401.40148667156,0.439243366197792,0.13750653996156,3.19434527492716,0.00140148388181947,0.00923870224781236
SCGB1D2,60.5621910598768,0.412699048639163,0.199370583299606,2.07000973668706,0.0384514326695287,0.119553832360051
PIAS2,4330.15657337775,0.162398182576514,0.0891279425179524,1.82207933885384,0.0684429482039877,0.182894722424689
CYP2B6,58943.1839305734,0.159889054992957,0.0909011400956973,1.75893343938956,0.0785888146321837,0.202072687623225
C9orf116,1229.46971282588,0.117495779189133,0.142173887664572,0.826423059249375,0.408564147189669,0.601808165285165
CCDC33,322.150148228024,0.208788838288222,0.0828418077943248,2.52033174851267,0.0117244274906115,0.0490876278493056
C17orf107,673.050762436958,0.0614189683426732,0.129489543679795,0.474316045892877,0.63527455082213,0.784156127771114
ABCF2,6209.37981262418,-0.0687207916920969,0.0926468202417865,-0.741750137918946,0.458238736059341,0.646417597832755
MC1R,3895.58728450781,0.179469228853699,0.112679072358579,1.59274677273321,0.111217010184478,0.258437966550818
CDH15,106.073157735411,0.244969556180344,0.18782184513785,1.30426551821249,0.192143067791408,0.374187851620349
FAM3D,1709.46533470744,-1.23584851195449,0.200655743004798,-6.15904879395823,7.31831774502475e-10,3.26997945865444e-08
VIPAS39,2743.28410996006,0.00472025154033424,0.0948562244367024,0.0497621697296634,0.960311913495943,0.979030595399989
C4orf32,2812.25638668539,-0.220899481554591,0.139220624134517,-1.5866864764315,0.112583670728079,0.260317027903325
CRY2,2591.19151921603,0.0582094149499566,0.0769226988071352,0.756726114042131,0.449213966331973,0.638072974914068
MAP3K21,58812.7682081706,0.137672433771379,0.0910606213284084,1.5118767230334,0.130565226625241,0.286887458737659
SCAPER,1387.28510575323,-0.388799656925863,0.11191665838788,-3.47401059436892,0.000512740788311856,0.00409646192864428
FHDC1,696.560657797083,-0.266394375378233,0.183862390321282,-1.44887910416445,0.147371347587319,0.311406859068769
SOX18,603.205203949362,0.0504686232394046,0.164344024394463,0.3070913191116,0.758773865029037,0.866702896064039
GBP2,14789.1107558806,-0.0900150872513533,0.10799536170808,-0.833508826931576,0.404557821703904,0.598126793696996
OR5T2,31.6758366964776,0.0539868617939924,0.118403871874477,0.455955206019153,0.648422189750969,0.793679044425217
ZNF682,421.781847929224,0.304348610433657,0.192280018457242,1.58284055137709,0.113457811405367,0.261275891704747
GCC1,1296.45626080295,-0.260783233869246,0.0889844031066349,-2.93066228198142,0.00338240274587726,0.0185688131215898
KIAA0355,2378.05395717564,0.103311320977039,0.102375492698364,1.00914113577389,0.312906952251206,0.511306177485804
NUDT6,1624.55457248084,0.46342743650159,0.105086789117764,4.40994953211726,1.03394712773544e-05,0.000155715206938192
NES,681.35150186308,0.725475912090371,0.178545829629668,4.06324759080131,4.83946493300682e-05,0.000570338338916979
CDC20,11857.3949649628,0.15884700590285,0.107465400524652,1.47812230845789,0.139375043975576,0.299181528864844
CTXN3,55.0592759220363,-0.164957738691246,0.161620667442103,-1.02064755270448,0.307421451294842,0.506303010467565
KLHL42,3395.02313587207,0.519480611631583,0.123757171028582,4.19757988417179,2.69782507332084e-05,0.000348034909554411
SAP30L,8142.3734732176,0.0337951114015779,0.064833417375619,0.521260682678232,0.602185186325515,0.76170668394043
MSLN,988.188278232315,-1.0429972963157,0.266942522607587,-3.90719802198368,9.33726276217946e-05,0.00100156616623887
RTBDN,274.066278124395,-0.0578576143365662,0.134782537746346,-0.429266396849208,0.667729368206982,0.806769545397665
CLCF1,2004.92025714962,-0.428563236492858,0.123544553588422,-3.46889623253309,0.000522601261891096,0.00416046101944451
FBN1,1462.73312371586,0.132991957369941,0.170921506495394,0.778087907700046,0.43651719095091,0.626974081688432
GIMAP2,2023.30796891405,0.0317367002540822,0.161132637829296,0.196960098721304,0.843858762700902,0.916682094768168
PELO,8125.15567367178,0.028583309405852,0.0672902208013688,0.424776573259075,0.670999556933281,0.809808426907942
ACER1,1811.34060831998,-0.307317354035175,0.116887378647906,-2.62917483127833,0.00855923444154308,0.0384866076488445
GRIN3A,224.841739703958,-0.0991264600176259,0.119983759375077,-0.826165645533327,0.408710133382667,0.601891797431595
VAMP4,533.907856696001,-0.0223399592117499,0.0990457705990698,-0.22555187441754,0.821549974884135,0.904462377505631
MED7,2389.58156757759,0.0311592546976319,0.0838542311983854,0.37158834148648,0.710199370679477,0.834648171742629
PTPN2,2168.34122141039,-0.0827347901913336,0.113768451542022,-0.72722085138668,0.467090674775139,0.653201187198408
MMP8,64.6630635612333,-0.262925109797304,0.248807933365332,-1.05673925361232,0.290630604890318,0.487357944872617
PQLC2L,50.6214857616247,0.0559959706548438,0.197934675383215,0.282901268039225,0.777252522520502,0.878191872970916
FGFBP1,21102.0524602413,-0.772888784144458,0.183802565937825,-4.20499452878098,2.61088472741623e-05,0.000339088339862894
TMEM132C,2229.10069908824,0.322677101104656,0.202808025907548,1.59104699954898,0.111598998906277,0.258793072906222
UBE2H,16719.3456266412,-0.0978709750880192,0.0675013703476275,-1.4499109363853,0.147083357203542,0.311039464363672
TTF1,1373.06251473963,0.108641412803011,0.0942562921093496,1.15261708658105,0.249067586844892,0.441993426733952
SLC30A9,1633.35317343207,0.0141753008680622,0.105389390792387,0.134504059293663,0.893004001406344,0.942600372556259
CMSS1,11641.532498175,0.222913407890379,0.0929718532210678,2.39764401985552,0.0165008927813526,0.0635816810941098
TRHR,133.097500961916,0.176613598324265,0.178859350876937,0.987444030509663,0.323425008185466,0.521172326302206
CHMP1B,1197.84666277522,-0.0838263845045704,0.115191987475924,-0.727710202257692,0.466791003730219,0.653110239842933
AP2M1,12553.009224932,0.0119953313652863,0.0927782833640876,0.129290292192768,0.897127952670292,0.945060497809346
ALDH1B1,4785.90654293712,0.295286178088985,0.135235356120662,2.1834983584139,0.0289991297179,0.0969559604592027
NTRK3,83.6327871286367,1.10143374046795,0.192983436814344,5.70740037927487,1.14714720717075e-08,3.96912933681081e-07
G0S2,7572.46484792712,-0.240218967087735,0.200306975267471,-1.19925412865413,0.230429145720035,0.419114556186299
RPL23A,7272.07110961884,0.065531652381546,0.0868918618946001,0.754174797877342,0.450744268489196,0.639707946886118
SOX15,8088.73356107281,-0.639792473807636,0.191877625551514,-3.33437768978369,0.000854904889552425,0.00614929988252688
CC2D1A,7847.9351218308,-0.147119591965338,0.103868312604073,-1.41640494850563,0.156656975914413,0.325269923525017
SNX24,4435.77071556107,-0.142729767459037,0.110014063773579,-1.29737746760078,0.194501341453687,0.377097859421848
NOP2,10239.2633569485,0.24968089587837,0.0883996829493794,2.82445465354605,0.00473611495044729,0.0243463371966993
RNH1,11986.3595031435,-0.237724992007898,0.1168233852829,-2.03490929005542,0.0418600010609939,0.127392614866272
LCE3E,9960.82035934367,-1.79452216326088,0.217650955980417,-8.24495419823629,1.65223493533325e-16,2.62297155498669e-14
FLNA,21382.2460121511,0.161924490328761,0.0867038174612061,1.86755895034507,0.06182357270446,0.169888605034205
CFHR5,15.2242187247792,-0.361876985750503,0.124030558997532,-2.91764375388895,0.00352687036463052,0.0192343549078681
OR52E2,183.057088711524,-0.227059549379591,0.167481777524365,-1.35572689002872,0.175186080419227,0.35042409860318
NDUFB2,16046.1364865143,0.00801185227909087,0.0901242602406452,0.0888978423534132,0.929163098317071,0.963136898384444
SEC61A1,18265.7041101879,0.0679773335931705,0.0822475503979825,0.826496756003544,0.408522357509844,0.601808165285165
IGFN1,403.247881542374,0.0505147745255726,0.126270804263728,0.400051103025112,0.689118877727607,0.822713508913658
DHRS9,2499.83507241963,-1.3789173492349,0.220875018158394,-6.2429756010073,4.29323893232012e-10,2.09144282139811e-08
C9orf57,14.9472658663623,0.0726238642671221,0.153640765030385,0.472686166674317,0.636437097284939,0.784729732343108
ZZEF1,3599.19061980421,0.0623648492671071,0.0937760457005768,0.665040296817756,0.506024719358111,0.686970591124685
C6orf136,3277.92580684805,-0.0969534658889459,0.07392749228056,-1.31146699148134,0.189700038607423,0.371069884507125
JMY,683.077521122822,-0.00472244313792399,0.131886043922724,-0.0358069966879209,0.971436254096056,0.983689080006681
USP44,59.3305552964115,0.0800536337160115,0.160032177750222,0.500234608073378,0.616909892406084,0.772798188649062
ESD,10131.785264734,0.229272270335591,0.0922480647534954,2.48538840297898,0.0129410154872909,0.0529009581900948
ST8SIA2,188.051146129598,0.206039511928889,0.261952284785787,0.786553597336929,0.431543232011176,0.622806884787038
PNLDC1,1106.10761596173,0.0746401615814366,0.36661369264958,0.203593491126857,0.838671179943967,0.913690575521601
GNPNAT1,10170.5106596184,-0.111968300059295,0.0799082437949171,-1.40121087314419,0.161151023793728,0.332046406332656
LRRIQ4,66.9802163919242,-0.0159842651359014,0.214571998243757,-0.0744937143090918,0.940617542526727,0.968907871668371
ALG5,11834.9351188794,0.0866336540796969,0.0922391376754508,0.939228794446484,0.347613288231881,0.546623017563047
ATP5F1,14973.7373068553,-0.0473782657885054,0.0811463103070672,-0.583862231187351,0.559313005495241,0.730752123055351
ILVBL,3428.26237920148,-0.053990532095025,0.103514574339582,-0.521574207685072,0.6019668253178,0.761520819923489
CD52,5511.64194815364,-0.221276557506985,0.186144666445065,-1.18873434158957,0.234544222363121,0.424311534598197
LANCL1,3323.98975753486,0.377169394367875,0.11880456594648,3.17470453566394,0.0014998914146946,0.00977283184446595
AMIGO1,227.128357335494,0.233659642273565,0.141397414009165,1.65250293939902,0.0984320664172131,0.236974541344134
OLFM4,196.547270584459,-0.996036920406486,0.331456418934951,-3.00503132088071,0.00265553502533941,0.0154057565055589
GLDC,895.14622285357,-0.693787191947691,0.229622180828142,-3.02142932989103,0.00251584360142681,0.0147731912783522
PIGQ,1173.0939102472,0.0339480433465663,0.0906249021678193,0.374599503387064,0.707958342425645,0.833102805676433
RBM24,105.386894336635,0.369954425131649,0.204637072131828,1.80785632474904,0.070628864794788,0.187132515519511
CCDC3,6193.71618984039,0.389447938879303,0.123763545504812,3.14670961704278,0.00165118857781831,0.0105865750899935
HMP19,78.6685928463751,0.255047137870076,0.138921243065363,1.83591171690046,0.0663707145142341,0.178935190777724
GNL2,19853.1865769945,0.0656692659791378,0.0610879718554347,1.07499502740973,0.282376954627344,0.47917437446446
PRKACA,1800.77386491394,-0.166868704335912,0.130268909777469,-1.28095571399932,0.200209221764391,0.383583057816137
OR4M1,352.297584538163,-0.0590421236069803,0.0878082074344669,-0.672398689507979,0.501329916864887,0.682294089578899
SFTPB,50.8261031572786,0.28707309025023,0.169040286173787,1.69825250978986,0.0894601137567918,0.221215828300192
BTBD3,2322.42187132518,0.285156668466548,0.0890368427648543,3.20268171704656,0.00136154369986898,0.00901300786031525
IFNG,304.381301222467,0.288541485837951,0.212697740000205,1.35657993280828,0.174914721509913,0.350192767367177
ERMAP,449.26911582231,-0.0488778872422316,0.136221822644929,-0.358810991463789,0.719736489485365,0.841532292618969
ATP6AP2,17305.6599281965,0.0470079171264715,0.0625656979666759,0.751336893124873,0.452449931396555,0.641008638416696
NR2E1,1650.59450577641,0.237864625097872,0.197870121219185,1.20212502843916,0.229315090664694,0.417957582851452
FGR,1092.65385600262,-0.059990611096366,0.0965522855760226,-0.62132771625723,0.534384021086477,0.709881667704363
LMNB2,14960.9094187619,0.165564292811828,0.0969523812457952,1.70768670850989,0.087694489705748,0.218048543226343
TLK1,12789.9783112887,-0.0387826418746804,0.104926174718668,-0.369618371952147,0.711666860244068,0.835568272136448
SNRK,1868.20065126536,-0.179831684501796,0.0952649449366472,-1.88770050327943,0.0590661687766408,0.164334146696088
CRYBA1,49.2729780118859,-0.178571495201041,0.189495168733975,-0.942353815108242,0.34601152449775,0.54513643635634
TRMT1L,1313.99217802886,0.245645896348447,0.0987925212300128,2.48648271438001,0.0129012836945548,0.0527969528997701
PLCZ1,28.8157285944995,0.156356512830376,0.168937239937782,0.925530172553787,0.354690196386691,0.552358858631507
METAP1,10544.8617710471,-0.141418916531267,0.0622461930904762,-2.27192876399222,0.0230908132598635,0.0820614785695545
NANOS3,455.87536723598,0.0581580606142786,0.097272153898179,0.597890128712029,0.549913246896735,0.723389486607969
MYO1B,8982.31305558008,-0.320409662378057,0.142137355876733,-2.25422557217069,0.0241819808258161,0.0850212739092137
GP5,50.2612120206828,-0.0795199175203147,0.139172705799011,-0.571375810104281,0.567744922868,0.736861593650168
EIF4E3,295.008155072146,0.215441727026571,0.137799564125492,1.56344273215821,0.117948495744547,0.268126179510935
JAKMIP1,459.531927303293,0.0520339701447702,0.151518562780343,0.343416471156765,0.731285169960044,0.849200229123455
PDCL,1745.45646678966,0.108455055135044,0.111752327635785,0.970494820371993,0.331799905480239,0.529545585399212
ARSD,2596.48727402626,0.28454722906921,0.0959148034922213,2.96666644468793,0.00301047363740682,0.0170185719577577
FMNL3,1067.7813244314,0.107310593325118,0.167864384858049,0.639269571183087,0.522647580045458,0.700149552778061
PNMA2,132.273087071039,0.313465476578965,0.187517216233322,1.67166238319648,0.0945909158028179,0.230398884087225
FAM46C,3016.08583095689,-0.177221767169108,0.204380121858131,-0.867118414246399,0.385877132131766,0.581854380481285
DUOX2,1882.88436593639,-1.00402604936425,0.209538252268197,-4.79161221636587,1.65446442043411e-06,3.21690819731093e-05
LCE1D,10017.075111742,0.0109159833577287,0.114216279612698,0.095572920031577,0.923859773407723,0.960296085531029
WDR83OS,14499.7146427854,-0.00316923492844841,0.0655095801878534,-0.048378190172497,0.961414840669949,0.979382185301426
ERLEC1,8559.77086102338,0.242031663251191,0.0635418078202037,3.80901443559866,0.000139521812967572,0.00139253501788788
SLC6A3,1285.22385462712,0.0164563123175785,0.104611810065364,0.157308360378204,0.875001831664566,0.933032336449657
SEC14L4,310.316598447144,-0.287318558348931,0.102875011844454,-2.79288967454364,0.00522395054718184,0.0263817322917933
OGFOD1,7624.14832341969,-0.140897847354532,0.0972463748686007,-1.44887506135744,0.147372476805481,0.311406859068769
SPACA1,2246.02621155892,-0.29540397501052,0.129406806925516,-2.28275453222912,0.0224448315970163,0.0803755515004058
ATP6V1C2,17083.6309257786,0.175853447867048,0.0711599020228806,2.471243535587,0.0134644090026039,0.0544466120251787
MATR3,132.864298579536,0.369570682918207,0.149074616081415,2.47909867308576,0.0131714862636864,0.0535188303650057
FGFR1OP,3261.54117453202,0.252918967292764,0.0862424227887366,2.9326514621734,0.00336080947439587,0.018510515529591
HUNK,38.8566762073226,0.447006035520866,0.137798636270762,3.24390754232531,0.00117902010335738,0.00802304451573603
RPUSD1,6204.05552353021,-0.148856007686119,0.0938957230090021,-1.58533320704978,0.112890648046001,0.260627556220214
LSM7,10712.6612944919,0.0726814188392291,0.173848565765123,0.418073157632055,0.675893629734517,0.813387018606758
KCNT1,35.5636897125711,0.244959724486627,0.213916222585382,1.14511990500792,0.252159491041296,0.445405196432908
PCDHGB1,537.977888940131,0.0165907203000766,0.264527653548441,0.0627182832400487,0.949990838135186,0.97353213607152
RGS13,51.6452014137746,-0.514817993183295,0.251839686517709,-2.04422901053402,0.040930928502954,0.125271478616208
SPATA31D3,87.3605013114667,0.0036458715703539,0.136935520735535,0.0266247322153556,0.978759046794452,0.987541092974752
ARMCX6,2196.38173838277,0.0235373090554643,0.105904829573096,0.222249628750111,0.824119561882071,0.906256162336946
CTDSPL2,1404.77464863913,0.139082205984276,0.0911945674479029,1.5251150356487,0.127230407604392,0.281819947507168
IL34,640.81465615868,-0.240588579223205,0.163631966385653,-1.47030304980983,0.141479695428224,0.302308229848169
NHLH1,311.683123510173,-0.370361234539991,0.111984157640469,-3.30726454833955,0.00094211873809415,0.00665627992813764
ZP3,954.850477079717,-0.0356752853514526,0.138308874124266,-0.257939236201138,0.796453803051057,0.88938659536337
SMAD6,1017.13798065635,0.363862264468298,0.138505738523975,2.62705551658651,0.00861272810067211,0.0386627255457317
MTMR11,2352.21864439757,-0.0170624451725315,0.143113526032555,-0.119223148541881,0.905098567561993,0.949720067704629
TYRP1,619.325606047616,0.364644025300312,0.235937090923257,1.54551378027679,0.122222038305716,0.274277462670287
SMARCE1,7244.13266194403,0.306343633493178,0.0791397461862996,3.8709200907977,0.000108425333120902,0.00113505930576684
LDLRAD2,30.5151724859239,-0.198752195953628,0.133403680914155,-1.48985541172229,0.136262257616497,0.294748692732006
OR13J1,31.6353703102254,-0.0574185736055913,0.131254593065385,-0.43745953771681,0.661778114111979,0.803205061326412
CPSF2,283.611583430071,-0.323012746480878,0.170342274971256,-1.89625708906015,0.0579260574788445,0.162371046867372
OR5AU1,15.8331011607504,0.00878587043580552,0.107283575981284,0.0818938999324393,0.934731085295602,0.965750923198799
NRIP1,7956.41066774922,-0.275213256769253,0.0960518467132638,-2.865257318694,0.00416670508897255,0.0219288293567065
PMFBP1,134.556747366721,-0.144986878628544,0.0884150192254277,-1.63984445062301,0.101037513240907,0.24160910928102
CRAT,2929.89691207469,-0.275320602412256,0.181998393216323,-1.51276391811334,0.130339637073809,0.286613152240021
C15orf62,201.454030064427,-0.628966450108241,0.103063718887799,-6.10269507927391,1.04294695526093e-09,4.53984716590033e-08
MAGEC1,172.654638973354,-0.261117182746696,0.374380217236199,-0.697465225791979,0.485511694392656,0.668861133653344
AARS2,2927.66402741948,0.245963119397821,0.0995728229797197,2.47018324917751,0.0135043854674079,0.0545441180981782
OR8B3,179.573851701193,-0.266757582432855,0.193778578597099,-1.37661027531579,0.168632772334962,0.342545631474933
SYP,57.6274922059073,0.32362412186267,0.170822243768176,1.89450808468399,0.0581576022798316,0.162837488726548
FZD2,4148.88118905701,0.711613873827463,0.111893933557778,6.35971809374284,2.02124357609857e-10,1.03313109151038e-08
VPS16,6695.37087457875,0.0125116497912639,0.0805666785844337,0.155295588835175,0.876588293028088,0.93393010244124
BBS5,483.871688320166,0.209333274423821,0.138324348745525,1.51335087656137,0.130190555839755,0.286355559983971
PLPP2,10734.7165640056,-0.0647509162389627,0.129313118040843,-0.500729680174532,0.616561381033624,0.772576773671439
KAZN,2973.17648446521,-0.389150721449955,0.100943250499354,-3.85514355367868,0.00011566173950311,0.00119872466425113
HDAC11,962.018927858803,-0.280908680868539,0.0833536700386312,-3.37008173411379,0.000751458909062946,0.00553805926755619
TGM6,176.000487009309,-0.306325746672871,0.107162712150259,-2.85851058195835,0.00425634912138193,0.0222962636040092
PAX6,88.4830643829416,-0.049239340526577,0.128003722944495,-0.384671159509385,0.700481065400136,0.829221115581142
SH2D3A,8348.64187076051,-0.244834208008159,0.108246537645882,-2.26182022384041,0.0237085128182588,0.0837570680556742
OR5D13,16.8747572391531,0.0404779600368271,0.135246323783481,0.299290649124254,0.764718288714451,0.869856578261215
WISP3,1462.41690779984,0.180592060833238,0.296238779713,0.609616543141981,0.542115850351226,0.7162744819974
ZNF441,289.740579310547,0.144150654071323,0.16269092889687,0.886039898159905,0.375596027844693,0.572623748699163
RAD23B,22655.0674443484,-0.0902357099043356,0.0677310588902508,-1.33226486316345,0.182773168899712,0.36129101234949
CRYGD,148.39931775872,0.0866201876831182,0.0943851572827243,0.917731030776941,0.358759697770149,0.556358605713657
CARF,253.214291341451,0.350532666504166,0.121859982657226,2.87651991129987,0.00402086826872558,0.0213612584323555
CENPX,9257.13205963408,0.0656161428648819,0.0968811171264564,0.677285159493308,0.498225044983737,0.679576342566516
DOCK8,1735.20193522117,-0.153979475242651,0.165147367397216,-0.932376202354446,0.351142138922327,0.549496929446582
TPRG1L,8000.01237082224,-0.190387819719191,0.0796767515281965,-2.38950278553733,0.0168711959238597,0.0645843738429966
ACVR1B,1105.16007055102,-0.122024286800224,0.159835905493408,-0.76343476406968,0.445204153916026,0.634849926338671
TRIP12,16531.6236096972,0.00858011092114501,0.0501937062004693,0.17093997575865,0.864270963135606,0.928023583715434
TSHR,36.357634540403,-0.419420330226882,0.232413450736457,-1.80463019200416,0.0711325702488003,0.187840098422174
GLUD2,10500.9589629316,-0.250858252531278,0.0804145487193908,-3.11956302094856,0.00181119511749038,0.0113598952430147
SNX9,5272.85678419409,-0.0760655450372558,0.0942523718400715,-0.807041176282807,0.419642760509015,0.612378004791678
CPXM1,2859.48488399808,0.429185311749473,0.129560044994413,3.31263632833705,0.000924210707145234,0.00655005214402194
ZNF676,8131.35997644806,0.227924075638785,0.138783803925943,1.64229592496549,0.100528691222798,0.240562894016747
TMEM179,1258.36232894239,0.101304656715938,0.128885713846979,0.786003767928949,0.431865279695315,0.623106854047394
KCNE4,405.327778552746,0.169580143348154,0.169012984759576,1.00335571015082,0.315689265406526,0.513861392930719
DHODH,1205.92710856057,-0.0868526692441837,0.0953981480542784,-0.91042301151137,0.362599466567733,0.56027907956773
RASL11A,1330.91306264224,-0.125222611543793,0.173771263921733,-0.720617487136388,0.471144891697727,0.656644202496295
GPR4,1135.37719775392,-0.0992725407212608,0.121683904354765,-0.815823105345429,0.414601316329143,0.60750853491266
KIFC3,1458.07201202425,-0.227101071258917,0.112138593946802,-2.02518208286661,0.0428486707691843,0.129322291066735
ZNF428,16529.3853764591,0.396980907065309,0.0890058788223234,4.4601650173892,8.18965711573844e-06,0.000129252904233654
MAOA,5115.11643341969,-0.297425639076347,0.161300060311828,-1.84392763710912,0.0651936867525177,0.176368005019742
TOR1AIP2,1987.57152264009,-0.200007101019011,0.161454305514487,-1.23878456125201,0.215425292858826,0.401401394896023
TCOF1,2045.71869432272,0.155314683778984,0.0884977006788076,1.7550137753599,0.0792569515218683,0.203132631307899
EMID1,968.213948694609,1.58666562910956,0.193341429057125,8.20654754052098,2.27639435319455e-16,3.45142307887722e-14
PAX7,321.616161520856,-0.291803663093382,0.14904913757685,-1.95776820877563,0.0502572174179514,0.145811845159715
SIGIRR,4289.96872444354,-0.0126297872057253,0.109673644982408,-0.115157905144405,0.90831996346547,0.951768099627509
TAOK1,6706.06553216552,-0.0745933618945906,0.0945933925786712,-0.788568417530358,0.430364295971677,0.621903599254853
PCDHGB6,95.7068239957278,-0.266296311671193,0.197809684328948,-1.34622484523232,0.178230014764609,0.354986836787252
HYKK,700.726872469302,0.289043155941708,0.139447640861857,2.07277193185395,0.0381935097723194,0.118854003283634
GNL1,499.401406745834,0.391621950308848,0.113466893442162,3.4514203961041,0.000557644228332526,0.00437922891925227
AZI2,3656.67366607061,0.10159761566843,0.0826611597176198,1.22908529248198,0.21903982885445,0.405671623738944
IQCH,224.345014370357,0.106582970365842,0.0992622758793086,1.07375102395834,0.282934286010513,0.479799120108493
IL18BP,4955.21668524828,0.117267043235052,0.14307623419361,0.819612312946166,0.412437152111812,0.605451152685675
CUL4B,3504.14313387262,0.0819913025834517,0.0751889784745062,1.09046969711461,0.275506294727305,0.471982378947226
PEX5,2902.20784757851,0.198701397941146,0.0953247797650546,2.08446742212133,0.0371176705679691,0.116534631606369
NDUFAF3,17598.8119639474,0.108814445792789,0.0767994517201911,1.41686487801033,0.156522436843813,0.325140665451111
OR2AE1,140.264652379483,-0.11120867557959,0.117397236556523,-0.947285292580516,0.343493423167368,0.542434201547158
MRPL17,7096.50801003931,-0.0432007872219434,0.0766550868998939,-0.563573651391989,0.573044322812434,0.740392578708443
PTPRK,15703.4803117319,0.00433118963236151,0.132762458694364,0.0326236021459384,0.973974748055258,0.98479317993662
EIF5A2,1166.01227063082,0.338157993009812,0.127088509345103,2.66080698209748,0.00779536302891544,0.0358278708147769
ASH1L,1164.27127517895,0.206544714495348,0.108708015958872,1.89999525493585,0.0574337423373116,0.161292595025949
CCND1,14189.5507120139,0.141209301884126,0.175498489954068,0.804618329884682,0.421039961317612,0.613421856836521
ANKRD33B,2624.5125408091,0.163207384736636,0.110205090212986,1.48094234505154,0.138621937794404,0.298252914777073
RNF111,3733.82408281452,-0.0989624379910548,0.0861747946167997,-1.14839192168799,0.250806807074847,0.443912257957501
MARVELD2,5947.02896124968,-0.255407163185445,0.10657454892337,-2.3965117916576,0.0165519609042475,0.0637238688849972
UBE2QL1,244.19504250739,0.93510803943053,0.261625933780814,3.57421768521598,0.000351276596806675,0.00299250403870535
KCNA7,3483.461912705,-1.7632588739274,0.233423243405123,-7.55391300457229,4.22372355875292e-14,4.35075768716121e-12
KIF21B,525.553631598774,0.0182798323816499,0.127385649756046,0.143499934385524,0.885895363065809,0.938769062132694
FUCA2,10884.9098805554,0.0930678429039846,0.100738639218602,0.923854477545882,0.355562086998343,0.553253705359708
KRT3,879.093899058054,-0.235991008204797,0.105851806555197,-2.22944714771341,0.0257841681791196,0.0889850550918261
LCN6,30.8764419665412,-0.0587937113024616,0.151052198989809,-0.389227774872898,0.697107658882938,0.827623680183562
PPP6R1,4612.81281308466,0.0561018770190938,0.117018638880534,0.479426846490402,0.63163499850946,0.782685097635671
USP11,11754.3331539454,0.568188242108768,0.0889955474654589,6.38445695644823,1.72006753969665e-10,8.85900434376585e-09
SMARCAL1,2412.47747775722,0.120075515628826,0.128797422454082,0.932281976928805,0.351190819490421,0.549509382908598
WDFY2,827.617549441463,-0.270454203130605,0.0991363756751081,-2.72810258887155,0.00636997939753782,0.0308315864898011
TPK1,833.997796963283,-0.317284769150013,0.118549846490751,-2.67638279206686,0.00744215912011534,0.0344982807168796
ZNF561,2375.99893327949,-0.16868072761248,0.0949097878309006,-1.7772743092948,0.0755231184279388,0.195982492320501
HOXC5,163.516747906428,0.404061501728997,0.117164712027085,3.44866209917873,0.000563371209303066,0.00441214805475076
BCAT1,9143.70085927444,0.263514510366888,0.147784636972586,1.78309813364274,0.0745703302116507,0.194107260006947
PCBP1,48464.3275441189,0.00573313375151028,0.0411219193371447,0.139417951397313,0.889119887727231,0.940515160536195
SLC9A5,532.472929580549,-0.0220566244895991,0.0836735003637554,-0.263603463386998,0.7920854895019,0.886562839692986
CAP1,15855.3799175851,-0.288952850622257,0.0759104530049582,-3.80649619629306,0.00014094945933186,0.00140263422140421
SLC26A10,682.605980434069,0.384344743483572,0.132133258578311,2.90876610188028,0.00362858224807858,0.0196721931922749
BCAR3,2470.3846611584,0.193520760776043,0.144824161371606,1.3362463759033,0.181468757419472,0.359579943115765
C1S,22510.779894997,0.146737537801965,0.0832478448799805,1.76265869721334,0.0779580708008046,0.200756909806499
FUT11,2894.06553400349,-0.36267307559883,0.133281561267035,-2.72110464606728,0.00650641610394045,0.0313003846369242
PSMD14,17511.3138093464,0.0557139820525507,0.0764583699361601,0.728683885087661,0.466195052535521,0.652779499731693
ING3,3734.07156906335,0.322326855670201,0.103787979210047,3.10562801321984,0.00189875413138152,0.0117909748038943
ZNF705E,213.968372102459,0.331946063890412,0.114932162517963,2.88819123053157,0.00387464231253833,0.0207652331224242
FERD3L,909.028907146484,0.035350410413598,0.0835858887120589,0.422923186656243,0.672351305151687,0.810865513538573
